Week,TargetSubnet,TargetIP,Connections,Outbound,Inbound,TotalBytes,SourceIPs,SourcePorts,TargetPorts,Difference,Color
Sept 2020,38,25,2,142809,145188,287997,1,2,1,2379,In > Out
Sept 2020,38,26,3,198466,196696,395162,1,3,1,1770,Out > In
Sept 2020,38,27,4,229579,230636,460215,1,4,1,1057,In > Out
Sept 2020,38,28,3,284260,283976,568236,1,3,1,284,Out > In
Sept 2020,38,30,5,328812,333404,662216,1,5,1,4592,In > Out
Sept 2020,38,40,23,1092885,2343924,3436809,19,23,2,1251039,In > Out
Sept 2020,38,41,537040,227440118590,88584758514,316024877104,43312,53561,2,138855360076,Out > In
Sept 2020,38,42,11725,6968106347,3671270575,10639376922,1146,8953,2,3296835772,Out > In
Sept 2020,38,43,32296,10670130902,3429671932,14099802834,4883,17075,2,7240458970,Out > In
Sept 2020,38,44,118286,43667043551,9530203257,53197246808,18139,29692,2,34136840294,Out > In
Sept 2020,38,45,18262,28423117835,2973037025,31396154860,2068,12173,2,25450080810,Out > In
Sept 2020,38,46,4,294612,296136,590748,1,4,1,1524,In > Out
Sept 2020,38,47,14,559345,7134582,7693927,3,14,2,6575237,In > Out
Sept 2020,38,48,3,217669,218552,436221,1,3,1,883,In > Out
Sept 2020,38,49,5433,885569220,59763931,945333151,3,4531,2,825805289,Out > In
Sept 2020,38,50,4,244360,244852,489212,1,4,1,492,In > Out
Sept 2020,38,51,3,194671,193808,388479,1,3,1,863,Out > In
Sept 2020,38,52,3,237594,238312,475906,1,3,1,718,In > Out
Sept 2020,38,53,3,227691,228908,456599,1,3,1,1217,In > Out
Sept 2020,38,54,4,285203,285464,570667,1,4,1,261,In > Out
Sept 2020,38,55,10,820720,483386,1304106,4,10,2,337334,Out > In
Sept 2020,38,56,16,1835679,434030,2269709,10,16,1,1401649,Out > In
Sept 2020,4,105,103,25615668,988118,26603786,30,103,2,24627550,Out > In
Sept 2020,4,106,18,3051783,156456,3208239,13,18,2,2895327,Out > In
Sept 2020,4,11,5,271834376,155832628,427667004,2,5,1,116001748,Out > In
Sept 2020,4,112,12,1898015,125634,2023649,3,12,3,1772381,Out > In
Sept 2020,4,15,15,3266305792,87296075,3353601867,4,12,7,3179009717,Out > In
Sept 2020,4,35,2,1299764,12025230,13324994,1,1,2,10725466,In > Out
Sept 2020,43,4,7,6453304,2563920,9017224,5,7,3,3889384,Out > In
Sept 2020,44,211,5,1540712246,1507002285,3047714531,3,5,5,33709961,Out > In
Sept 2020,44,214,29,267583793,11512841273,11780425066,24,14,29,11245257480,In > Out
Sept 2020,46,100,58,1104820414,943506992,2048327406,30,18,4,161313422,Out > In
Sept 2020,46,101,5,1415986,100270,1516256,2,2,5,1315716,Out > In
Sept 2020,46,108,2,2196371,10506225,12702596,1,1,2,8309854,In > Out
Sept 2020,46,109,1,1621459,14213035,15834494,1,1,1,12591576,In > Out
Sept 2020,46,11,19,97060683,910009506,1007070189,14,16,19,812948823,In > Out
Sept 2020,46,114,4,17668665,56667970,74336635,4,1,4,38999305,In > Out
Sept 2020,46,116,3,3758008,103690862,107448870,3,1,3,99932854,In > Out
Sept 2020,46,117,6,20017426,673909190,693926616,3,1,6,653891764,In > Out
Sept 2020,46,122,4,1846475,18258012,20104487,3,3,4,16411537,In > Out
Sept 2020,46,123,3,5865812,47222664,53088476,2,2,3,41356852,In > Out
Sept 2020,46,132,9,118028770,226150178,344178948,8,7,9,108121408,In > Out
Sept 2020,46,133,20,100098212,611033839,711132051,15,2,20,510935627,In > Out
Sept 2020,46,138,2,939765,585186,1524951,2,2,2,354579,Out > In
Sept 2020,46,139,2,67922,200081187,200149109,1,1,2,200013265,In > Out
Sept 2020,46,144,4,74007124,276725628,350732752,2,1,4,202718504,In > Out
Sept 2020,46,146,12,112958307,2088809517,2201767824,10,6,12,1975851210,In > Out
Sept 2020,46,149,1,2145447,29278868,31424315,1,1,1,27133421,In > Out
Sept 2020,46,150,10,658488199,804124102,1462612301,8,7,10,145635903,In > Out
Sept 2020,46,156,1,1661841,70837023,72498864,1,1,1,69175182,In > Out
Sept 2020,46,158,3,7460517,205549242,213009759,1,1,3,198088725,In > Out
Sept 2020,46,167,3,4904191,276922643,281826834,2,1,3,272018452,In > Out
Sept 2020,46,175,1,85284,85212,170496,1,1,1,72,Out > In
Sept 2020,46,181,5,39197649,256402843,295600492,2,1,5,217205194,In > Out
Sept 2020,46,189,1,243436,289684,533120,1,1,1,46248,In > Out
Sept 2020,46,194,4,1429185,80451871,81881056,2,1,4,79022686,In > Out
Sept 2020,46,199,12,627913994,950429359,1578343353,7,8,12,322515365,In > Out
Sept 2020,46,20,1,299404,362227,661631,1,1,1,62823,In > Out
Sept 2020,46,202,9,18980116,28817528,47797644,9,9,9,9837412,In > Out
Sept 2020,46,210,2,697540,34070364,34767904,1,1,2,33372824,In > Out
Sept 2020,46,23,3,9746904,34736525,44483429,3,3,3,24989621,In > Out
Sept 2020,46,29,6,19834873,282483863,302318736,5,2,6,262648990,In > Out
Sept 2020,46,30,3,2237365,32053211,34290576,3,2,3,29815846,In > Out
Sept 2020,46,32,19,95407277,1118434739,1213842016,13,12,19,1023027462,In > Out
Sept 2020,46,36,18,91856237,959634548,1051490785,13,7,18,867778311,In > Out
Sept 2020,46,45,1,189466270,61694787,251161057,1,1,1,127771483,Out > In
Sept 2020,46,47,1,3886211,4395231,8281442,1,1,1,509020,In > Out
Sept 2020,46,57,8,35128882,159995607,195124489,5,2,8,124866725,In > Out
Sept 2020,46,71,10,21776252,462669237,484445489,8,3,10,440892985,In > Out
Sept 2020,46,72,1,55666,54518256,54573922,1,1,1,54462590,In > Out
Sept 2020,46,87,5,16883907,4257530,21141437,4,5,3,12626377,Out > In
Sept 2020,46,90,6,9181477,13546957,22728434,6,1,1,4365480,In > Out
Sept 2020,46,99,1,9055920,18006099,27062019,1,1,1,8950179,In > Out
Sept 2020,48,15,12,21815257,125722242,147537499,12,10,12,103906985,In > Out
Sept 2020,48,173,3,6883375,118427700,125311075,3,3,3,111544325,In > Out
Sept 2020,48,56,17,1621919494,4668694016,6290613510,14,9,17,3046774522,In > Out
Sept 2020,48,95,103,2310934597,717453316,3028387913,93,100,13,1593481281,Out > In
Sept 2020,49,113,4,42225625,2992303,45217928,2,2,4,39233322,Out > In
Sept 2020,49,114,5,108819917,8637897,117457814,4,4,5,100182020,Out > In
Sept 2020,49,115,22,2852401494,3355188520,6207590014,11,11,19,502787026,In > Out
Sept 2020,49,116,9,585524217,35575041,621099258,4,7,9,549949176,Out > In
Sept 2020,49,117,10,936319918,498019931,1434339849,8,6,9,438299987,Out > In
Sept 2020,49,118,17,1401854548,1344774349,2746628897,9,6,17,57080199,Out > In
Sept 2020,49,119,74,2696052455,4060597964,6756650419,25,24,68,1364545509,In > Out
Sept 2020,49,120,124,218999733,556255862,775255595,13,7,124,337256129,In > Out
Sept 2020,49,121,14,148611266,273341386,421952652,9,7,14,124730120,In > Out
Sept 2020,49,122,13,746945565,379196773,1126142338,8,5,13,367748792,Out > In
Sept 2020,49,123,37,4109312244,778255678,4887567922,15,25,37,3331056566,Out > In
Sept 2020,49,124,8,121437722,336357049,457794771,6,3,8,214919327,In > Out
Sept 2020,49,125,18,241569809,1598880386,1840450195,10,9,18,1357310577,In > Out
Sept 2020,49,126,12,12116579,818413036,830529615,6,3,12,806296457,In > Out
Sept 2020,49,180,1,592200,591448,1183648,1,1,1,752,Out > In
Sept 2020,49,212,6,2110766971,534909074,2645676045,3,6,1,1575857897,Out > In
Sept 2020,49,228,1,302102,10020,312122,1,1,1,292082,Out > In
Sept 2020,5,103,196,470579421,161355605,631935026,3,196,1,309223816,Out > In
Sept 2020,5,16,1046,18639423077,9996195237,28635618314,212,1025,1,8643227840,Out > In
Sept 2020,5,17,9,36426550,524020019,560446569,3,9,1,487593469,In > Out
Sept 2020,5,19,830,2291042729,398164301,2689207030,123,803,1,1892878428,Out > In
Sept 2020,5,22,87,91033996197,1373438231,92407434428,8,86,4,89660557966,Out > In
Sept 2020,5,23,1,928901,47991690,48920591,1,1,1,47062789,In > Out
Sept 2020,5,25,615,513553740,2644173,516197913,5,615,4,510909567,Out > In
Sept 2020,5,27,3,5152508,993072,6145580,2,3,2,4159436,Out > In
Sept 2020,5,42,48,530418563,164036504,694455067,18,48,1,366382059,Out > In
Sept 2020,50,52,10,72325567,22514780,94840347,6,10,1,49810787,Out > In
Sept 2020,51,10,60,425010821,23801034494,24226045315,15,59,1,23376023673,In > Out
Sept 2020,51,151,11,8003201946,117321880,8120523826,2,11,11,7885880066,Out > In
Sept 2020,51,182,3036,18844997645,276480964,19121478609,112,2909,14,18568516681,Out > In
Sept 2020,51,209,4,475834594,13347307,489181901,1,4,4,462487287,Out > In
Sept 2020,51,239,11,2707059724,55749421,2762809145,2,11,10,2651310303,Out > In
Sept 2020,51,30,1,67200,80330,147530,1,1,1,13130,In > Out
Sept 2020,51,35,6,1303170,4231317,5534487,6,6,1,2928147,In > Out
Sept 2020,51,50,23,25697334373,549247634,26246582007,4,20,21,25148086739,Out > In
Sept 2020,52,10,1257,1312836758,485585208,1798421966,194,1213,7,827251550,Out > In
Sept 2020,52,113,4,474280,128991,603271,4,4,2,345289,Out > In
Sept 2020,52,118,33,825334460,137354685,962689145,1,33,2,687979775,Out > In
Sept 2020,52,12,19774,103974660453,7489507222,111464167675,116,11814,5,96485153231,Out > In
Sept 2020,52,137,15,18135277,904580376,922715653,1,15,1,886445099,In > Out
Sept 2020,52,24,9,1433301,161582,1594883,4,9,2,1271719,Out > In
Sept 2020,52,242,1,108407,3536,111943,1,1,1,104871,Out > In
Sept 2020,52,29,12801,69806678579,1439569349,71246247928,720,11099,3,68367109230,Out > In
Sept 2020,52,35,1,2133716,261241400,263375116,1,1,1,259107684,In > Out
Sept 2020,52,38,2,770848,82486892,83257740,1,2,2,81716044,In > Out
Sept 2020,52,97,370,193252792,28556742,221809534,145,369,2,164696050,Out > In
Sept 2020,53,28,1,68555,41282,109837,1,1,1,27273,Out > In
Sept 2020,54,158,1,1993031,2335278,4328309,1,1,1,342247,In > Out
Sept 2020,55,13,2,756539,24031886,24788425,1,2,1,23275347,In > Out
Sept 2020,55,130,11145,31472121068,524303255,31996424323,1472,8942,1,30947817813,Out > In
Sept 2020,55,9,1,124715,116447,241162,1,1,1,8268,Out > In
Sept 2020,57,129,4015,73138379243,2030062362,75168441605,1777,2974,1,71108316881,Out > In
Sept 2020,57,131,2572,2439495042,53074630,2492569672,268,2420,2,2386420412,Out > In
Sept 2020,57,152,56,6456598,204147,6660745,9,55,1,6252451,Out > In
Sept 2020,57,153,7,835928,42080,878008,2,7,1,793848,Out > In
Sept 2020,57,180,2,6263906,3216016,9479922,1,1,2,3047890,Out > In
Sept 2020,57,2,3072,8607870638,257711990,8865582628,1163,2868,1,8350158648,Out > In
Sept 2020,57,239,1,70022,60111,130133,1,1,1,9911,Out > In
Sept 2020,57,240,1,2720230,85828094,88548324,1,1,1,83107864,In > Out
Sept 2020,57,242,1,697025,569818,1266843,1,1,1,127207,Out > In
Sept 2020,58,218,1,137449737,631546383,768996120,1,1,1,494096646,In > Out
Sept 2020,59,16,18195,27809791097,10910677803,38720468900,1847,13743,2,16899113294,Out > In
Sept 2020,59,18,442,28780715150,27496253341,56276968491,160,422,86,1284461809,Out > In
Sept 2020,59,19,20463,30932566843,12505032890,43437599733,1757,15126,3,18427533953,Out > In
Sept 2020,59,21,393,25925517774,18746800258,44672318032,164,385,57,7178717516,Out > In
Sept 2020,60,101,3,220982,221396,442378,1,3,1,414,In > Out
Sept 2020,60,102,3,204914,206672,411586,1,3,1,1758,In > Out
Sept 2020,60,16,17,1358771,1650413,3009184,1,17,1,291642,In > Out
Sept 2020,60,17,5,719701,336888,1056589,2,5,2,382813,Out > In
Sept 2020,60,18,4,527435,212545,739980,2,4,2,314890,Out > In
Sept 2020,60,19,3,443605,139108,582713,2,3,2,304497,Out > In
Sept 2020,60,24,170,44957758,6781648,51739406,60,169,1,38176110,Out > In
Sept 2020,60,27,2811,1025192565,221221296,1246413861,456,2597,2,803971269,Out > In
Sept 2020,60,31,3975,1130857417,99421555,1230278972,1552,3687,2,1031435862,Out > In
Sept 2020,60,34,96637,132124017655,2918776645,135042794300,16703,41229,2,129205241010,Out > In
Sept 2020,60,35,12406,4386032139,2305682860,6691714999,1336,9817,2,2080349279,Out > In
Sept 2020,60,38,4,271664,272128,543792,1,4,1,464,In > Out
Sept 2020,60,41,2,154873,155488,310361,1,2,1,615,In > Out
Sept 2020,60,43,112,17769608,561537,18331145,90,112,2,17208071,Out > In
Sept 2020,60,44,17656,19102996437,888648730,19991645167,1411,13851,2,18214347707,Out > In
Sept 2020,60,45,6,681992,56215,738207,5,6,1,625777,Out > In
Sept 2020,60,46,15,18624562,609088,19233650,7,15,2,18015474,Out > In
Sept 2020,60,47,3,204002,203128,407130,1,3,1,874,Out > In
Sept 2020,60,48,2,134791,134256,269047,1,2,1,535,Out > In
Sept 2020,60,49,24,5388791,6104991,11493782,4,24,3,716200,In > Out
Sept 2020,60,51,2,149465,149748,299213,1,2,1,283,In > Out
Sept 2020,60,52,182,79689215,58090685,137779900,4,182,2,21598530,Out > In
Sept 2020,60,53,5,374649,374088,748737,1,5,1,561,Out > In
Sept 2020,60,54,47,8480802,3646613,12127415,26,47,2,4834189,Out > In
Sept 2020,60,55,4,246549,248000,494549,1,4,1,1451,In > Out
Sept 2020,60,56,33,44328787,632336,44961123,5,33,2,43696451,Out > In
Sept 2020,60,59,3,218469,219028,437497,1,3,1,559,In > Out
Sept 2020,60,60,38,28923660,696172,29619832,22,38,2,28227488,Out > In
Sept 2020,60,63,2,117745,116908,234653,1,2,1,837,Out > In
Sept 2020,60,66,2341,781993790,907662692,1689656482,362,2227,2,125668902,In > Out
Sept 2020,60,68,10,3750479,459695,4210174,4,10,2,3290784,Out > In
Sept 2020,60,69,16,20402526,831945,21234471,6,16,2,19570581,Out > In
Sept 2020,60,70,1493,1781330376,39985671,1821316047,283,1432,2,1741344705,Out > In
Sept 2020,60,71,4,301634,302228,603862,1,4,1,594,In > Out
Sept 2020,60,72,49,41272596,3806787,45079383,3,49,2,37465809,Out > In
Sept 2020,60,76,2917,4054993640,830056436,4885050076,437,2732,2,3224937204,Out > In
Sept 2020,60,77,27371,59418033364,1867820309,61285853673,140,20825,1,57550213055,Out > In
Sept 2020,60,79,177,182550487,3370319,185920806,33,176,2,179180168,Out > In
Sept 2020,60,80,2,114417,115220,229637,1,2,1,803,In > Out
Sept 2020,60,83,84,81610297,9310370,90920667,31,83,3,72299927,Out > In
Sept 2020,60,84,3,535317,269130,804447,2,3,1,266187,Out > In
Sept 2020,60,85,61,10334485,4585865,14920350,3,61,2,5748620,Out > In
Sept 2020,60,87,70839,44451470005,1399138406,45850608411,10671,24259,2,43052331599,Out > In
Sept 2020,60,88,13,3845343,1499206,5344549,4,13,1,2346137,Out > In
Sept 2020,60,89,866,191393189,8377112,199770301,665,846,2,183016077,Out > In
Sept 2020,60,91,1,108011,4759,112770,1,1,1,103252,Out > In
Sept 2020,60,93,58,2440396,92874945,95315341,4,20,2,90434549,In > Out
Sept 2020,60,94,2055,50633111,4238902936,4289536047,40,241,2,4188269825,In > Out
Sept 2020,60,95,25968,63451258861,1062486664,64513745525,2656,19661,1,62388772197,Out > In
Sept 2020,60,96,24913,23230198447,583673897,23813872344,3908,18019,2,22646524550,Out > In
Sept 2020,60,97,2,134260,134852,269112,1,2,1,592,In > Out
Sept 2020,60,98,58,43218544,4660989,47879533,10,58,2,38557555,Out > In
Sept 2020,60,99,377,374786556,12184690,386971246,97,372,2,362601866,Out > In
Sept 2020,65,128,10,1886332874,2071982460,3958315334,9,5,10,185649586,In > Out
Sept 2020,65,153,1,102045229,50680399,152725628,1,1,1,51364830,Out > In
Sept 2020,65,236,6,104480830,4063238,108544068,1,6,2,100417592,Out > In
Sept 2020,7,107,3,433240,9886,443126,3,3,1,423354,Out > In
Sept 2020,7,11,37,5522428729,1367676298,6890105027,5,37,6,4154752431,Out > In
Sept 2020,7,119,94,1067070036,975163287,2042233323,8,85,94,91906749,Out > In
Sept 2020,7,12,15,3671226780,3659776816,7331003596,10,8,15,11449964,Out > In
Sept 2020,7,129,4474,3544531890,187715487,3732247377,260,3955,3,3356816403,Out > In
Sept 2020,7,165,1,4474131,995616,5469747,1,1,1,3478515,Out > In
Sept 2020,7,186,15,2992937,193836,3186773,6,15,2,2799101,Out > In
Sept 2020,7,213,6,578411,983388,1561799,1,6,2,404977,In > Out
Sept 2020,7,248,2,365882,165929,531811,1,2,1,199953,Out > In
Sept 2020,7,58,1,16773994,1557349,18331343,1,1,1,15216645,Out > In
Sept 2020,7,69,942,986930120,15456052,1002386172,223,928,1,971474068,Out > In
Sept 2020,7,77,104,77139463,3457093,80596556,66,98,3,73682370,Out > In
Sept 2020,7,91,23,7657416,411798,8069214,8,23,1,7245618,Out > In
Sept 2020,70,10,1,33546787,35007368,68554155,1,1,1,1460581,In > Out
Sept 2020,70,103,1,98742949,91710104,190453053,1,1,1,7032845,Out > In
Sept 2020,70,104,1,697901271,746735736,1444637007,1,1,1,48834465,In > Out
Sept 2020,70,106,1,1729205158,1897861953,3627067111,1,1,1,168656795,In > Out
Sept 2020,70,11,1,816426949,546780184,1363207133,1,1,1,269646765,Out > In
Sept 2020,70,113,6,475069440,435264122,910333562,3,4,5,39805318,Out > In
Sept 2020,70,114,9,667205939,1552320088,2219526027,7,2,9,885114149,In > Out
Sept 2020,70,121,2,8810862,188041037,196851899,1,1,2,179230175,In > Out
Sept 2020,70,124,5,1585459180,1484362106,3069821286,5,4,2,101097074,Out > In
Sept 2020,70,131,4,46414824,632749466,679164290,3,3,4,586334642,In > Out
Sept 2020,70,134,3,879407290,674465299,1553872589,3,3,1,204941991,Out > In
Sept 2020,70,135,2,3574849,93233778,96808627,1,1,2,89658929,In > Out
Sept 2020,70,136,5,4981208,48161611,53142819,3,3,5,43180403,In > Out
Sept 2020,70,138,1,156963994,144712341,301676335,1,1,1,12251653,Out > In
Sept 2020,70,14,4,2272407006,2117461219,4389868225,2,3,1,154945787,Out > In
Sept 2020,70,140,2,384111,109035331,109419442,2,2,2,108651220,In > Out
Sept 2020,70,142,1,2106599,34619438,36726037,1,1,1,32512839,In > Out
Sept 2020,70,148,4,1153006772,1523624218,2676630990,4,4,3,370617446,In > Out
Sept 2020,70,149,1,73016,41756,114772,1,1,1,31260,Out > In
Sept 2020,70,15,2,1839967418,1751780411,3591747829,2,2,1,88187007,Out > In
Sept 2020,70,151,1,1183462675,1057850481,2241313156,1,1,1,125612194,Out > In
Sept 2020,70,158,3,65031291,59588659,124619950,2,3,3,5442632,Out > In
Sept 2020,70,159,1,24208925,542761709,566970634,1,1,1,518552784,In > Out
Sept 2020,70,165,2,123207,675791,798998,2,2,2,552584,In > Out
Sept 2020,70,166,3,271769983,263247805,535017788,2,3,3,8522178,Out > In
Sept 2020,70,171,1,146646710,205730625,352377335,1,1,1,59083915,In > Out
Sept 2020,70,174,1,270063,50497594,50767657,1,1,1,50227531,In > Out
Sept 2020,70,175,2,34303999,211296053,245600052,2,2,2,176992054,In > Out
Sept 2020,70,178,4,6598292,146168722,152767014,3,3,4,139570430,In > Out
Sept 2020,70,179,4,138539235,370109049,508648284,3,2,4,231569814,In > Out
Sept 2020,70,18,21,120222424,748048518,868270942,11,2,21,627826094,In > Out
Sept 2020,70,183,4,141932,896585,1038517,4,2,4,754653,In > Out
Sept 2020,70,187,1,1031046,1161531,2192577,1,1,1,130485,In > Out
Sept 2020,70,189,3,11434029,33087695,44521724,2,1,3,21653666,In > Out
Sept 2020,70,19,2,12786660,227489204,240275864,2,2,2,214702544,In > Out
Sept 2020,70,193,3,726184880,410757627,1136942507,2,2,3,315427253,Out > In
Sept 2020,70,199,1,17795,134273,152068,1,1,1,116478,In > Out
Sept 2020,70,20,6,759159044,673366783,1432525827,4,5,1,85792261,Out > In
Sept 2020,70,201,4,571137421,1873915038,2445052459,3,2,4,1302777617,In > Out
Sept 2020,70,204,6,24836646,638583944,663420590,4,1,6,613747298,In > Out
Sept 2020,70,207,5,354813174,107091018,461904192,5,3,5,247722156,Out > In
Sept 2020,70,209,2,52720679,263631864,316352543,1,1,2,210911185,In > Out
Sept 2020,70,21,4,19608913,164744629,184353542,3,1,4,145135716,In > Out
Sept 2020,70,210,1,9138273,50761067,59899340,1,1,1,41622794,In > Out
Sept 2020,70,214,1,505983,242429,748412,1,1,1,263554,Out > In
Sept 2020,70,217,2,156498575,147642468,304141043,1,1,1,8856107,Out > In
Sept 2020,70,218,4,41293825,1107980904,1149274729,2,1,4,1066687079,In > Out
Sept 2020,70,223,2,134905,1219467,1354372,2,1,2,1084562,In > Out
Sept 2020,70,23,2,1247230801,960060183,2207290984,2,2,2,287170618,Out > In
Sept 2020,70,26,9,926060730,1334010653,2260071383,5,9,7,407949923,In > Out
Sept 2020,70,30,5,288967598,263570030,552537628,3,5,5,25397568,Out > In
Sept 2020,70,35,3,8470661529,5329391072,13800052601,3,2,2,3141270457,Out > In
Sept 2020,70,4,2,42515661,32945253,75460914,2,2,1,9570408,Out > In
Sept 2020,70,40,1,105886,3202,109088,1,1,1,102684,Out > In
Sept 2020,70,44,4,7253673,436515252,443768925,2,1,4,429261579,In > Out
Sept 2020,70,56,4,217841653,306262593,524104246,3,1,4,88420940,In > Out
Sept 2020,70,59,7,2789431407,599514589,3388945996,2,1,2,2189916818,Out > In
Sept 2020,70,62,2,66445258,358488140,424933398,2,2,2,292042882,In > Out
Sept 2020,70,64,1,220295,1466718,1687013,1,1,1,1246423,In > Out
Sept 2020,70,68,1,11258466,12007520,23265986,1,1,1,749054,In > Out
Sept 2020,70,71,10,14522736,10469199,24991935,3,10,3,4053537,Out > In
Sept 2020,70,83,2,2482419,290976477,293458896,1,1,2,288494058,In > Out
Sept 2020,70,85,6,727104514,329880574,1056985088,4,6,6,397223940,Out > In
Sept 2020,70,89,2,68500213,597670477,666170690,1,1,2,529170264,In > Out
Sept 2020,70,92,3,340375183,243299246,583674429,2,2,2,97075937,Out > In
Sept 2020,70,94,2,2760426,1920435,4680861,2,2,2,839991,Out > In
Sept 2020,70,95,1,4734372,3788405,8522777,1,1,1,945967,Out > In
Sept 2020,70,96,1,213693,87824,301517,1,1,1,125869,Out > In
Sept 2020,72,101,2,137673,138792,276465,1,2,1,1119,In > Out
Sept 2020,72,123,31,4414391,142493,4556884,13,31,1,4271898,Out > In
Sept 2020,72,124,1,132228,4935,137163,1,1,1,127293,Out > In
Sept 2020,72,125,1,102171,5338,107509,1,1,1,96833,Out > In
Sept 2020,72,129,4,310768,310996,621764,1,4,1,228,In > Out
Sept 2020,72,133,148,63076300,1430223,64506523,45,54,2,61646077,Out > In
Sept 2020,72,134,1,191911,4164,196075,1,1,1,187747,Out > In
Sept 2020,72,138,27,9667041,290078,9957119,8,27,1,9376963,Out > In
Sept 2020,72,144,2,128873,129364,258237,1,2,1,491,In > Out
Sept 2020,72,146,4,262574,265928,528502,1,4,1,3354,In > Out
Sept 2020,72,148,14,1962593,64827,2027420,10,14,1,1897766,Out > In
Sept 2020,72,149,42,6131904,231952,6363856,30,42,1,5899952,Out > In
Sept 2020,72,150,3,246839,247132,493971,1,3,1,293,In > Out
Sept 2020,72,162,4,236206,236388,472594,1,4,1,182,In > Out
Sept 2020,72,184,2,144681,144720,289401,1,2,1,39,In > Out
Sept 2020,72,185,2,159666,160016,319682,1,2,1,350,In > Out
Sept 2020,72,19,117,27746636,1105787,28852423,62,117,2,26640849,Out > In
Sept 2020,72,191,13,4934675,367202,5301877,7,13,2,4567473,Out > In
Sept 2020,72,20,2,154157,154548,308705,1,2,1,391,In > Out
Sept 2020,72,22,6,463073,365083,828156,2,6,2,97990,Out > In
Sept 2020,72,23,4,241448,241692,483140,1,4,1,244,In > Out
Sept 2020,72,24,21,2758629,183901,2942530,19,21,2,2574728,Out > In
Sept 2020,72,254,1,51445,51608,103053,1,1,1,163,In > Out
Sept 2020,72,30,4,307284,308264,615548,1,4,1,980,In > Out
Sept 2020,72,55,4,1938352,178995,2117347,3,4,2,1759357,Out > In
Sept 2020,72,56,11,1009108,368139,1377247,7,11,2,640969,Out > In
Sept 2020,72,57,1,1142037,7404,1149441,1,1,1,1134633,Out > In
Sept 2020,72,59,4,288092,289048,577140,1,4,1,956,In > Out
Sept 2020,72,61,2,154564,160676,315240,1,2,1,6112,In > Out
Sept 2020,72,62,4,244123,246316,490439,1,4,1,2193,In > Out
Sept 2020,72,63,4,318237,319124,637361,1,4,1,887,In > Out
Sept 2020,72,67,5,350989,354016,705005,1,5,1,3027,In > Out
Sept 2020,72,70,8,912931,328414,1241345,3,8,2,584517,Out > In
Sept 2020,72,76,3,221536,222392,443928,1,3,1,856,In > Out
Sept 2020,72,78,2,168694,168296,336990,1,2,1,398,Out > In
Sept 2020,72,83,4,377908,377408,755316,1,4,1,500,Out > In
Sept 2020,72,95,4,271891,270628,542519,1,4,1,1263,Out > In
Sept 2020,72,97,15,1502471,252886,1755357,4,15,2,1249585,Out > In
Sept 2020,72,98,5,347619,349996,697615,1,5,1,2377,In > Out
Sept 2020,73,10,19818,16362236197,605748666,16967984863,3523,14510,2,15756487531,Out > In
Sept 2020,73,105,1,2739613,694571,3434184,1,1,1,2045042,Out > In
Sept 2020,73,117,4,160901740,396726826,557628566,3,2,4,235825086,In > Out
Sept 2020,73,130,3,75466603,306132187,381598790,3,3,3,230665584,In > Out
Sept 2020,73,136,2,271278,12918,284196,2,2,1,258360,Out > In
Sept 2020,73,14,640,1056089671,27234124,1083323795,191,638,1,1028855547,Out > In
Sept 2020,73,143,2,2536546,80595,2617141,2,1,2,2455951,Out > In
Sept 2020,73,148,46,451962712,74122709,526085421,16,32,5,377840003,Out > In
Sept 2020,73,149,3,1973332,227933,2201265,2,3,2,1745399,Out > In
Sept 2020,73,150,4,8274901,290137741,298412642,4,4,2,281862840,In > Out
Sept 2020,73,157,1408,2400622540,738374006,3138996546,172,1291,4,1662248534,Out > In
Sept 2020,73,165,1,117948,4915,122863,1,1,1,113033,Out > In
Sept 2020,73,166,112,247047694,4008619,251056313,84,112,2,243039075,Out > In
Sept 2020,73,167,2,398138,35656,433794,2,2,1,362482,Out > In
Sept 2020,73,169,3,1934903595,2993410806,4928314401,3,3,3,1058507211,In > Out
Sept 2020,73,181,52,4593575789,3208423560,7801999349,24,16,44,1385152229,Out > In
Sept 2020,73,190,2,250133416,1076171,251209587,1,2,2,249057245,Out > In
Sept 2020,73,194,569,82907874,51745655,134653529,396,561,1,31162219,Out > In
Sept 2020,73,195,1,580155687,5626771,585782458,1,1,1,574528916,Out > In
Sept 2020,73,198,1,250479096,1108083,251587179,1,1,1,249371013,Out > In
Sept 2020,73,2,1,128618,6486,135104,1,1,1,122132,Out > In
Sept 2020,73,206,2,76628228,224192648,300820876,2,1,2,147564420,In > Out
Sept 2020,73,208,3,441858695,494609084,936467779,3,2,3,52750389,In > Out
Sept 2020,73,211,10,123857890,518335032,642192922,3,3,4,394477142,In > Out
Sept 2020,73,215,2,507219463,836909402,1344128865,2,2,2,329689939,In > Out
Sept 2020,73,217,672,6230079738,1256277605,7486357343,423,407,2,4973802133,Out > In
Sept 2020,73,220,1,8597338,938173,9535511,1,1,1,7659165,Out > In
Sept 2020,73,224,2,274284,13162,287446,2,2,1,261122,Out > In
Sept 2020,73,237,16354,1107799181383,18531105240,1126330286623,8760,6994,2,1089268076143,Out > In
Sept 2020,73,24,64,16722391,2034547,18756938,34,64,1,14687844,Out > In
Sept 2020,73,29,2,385582,163900,549482,1,2,1,221682,Out > In
Sept 2020,73,3,4626,124402845118,12704492151,137107337269,2783,268,1,111698352967,Out > In
